	Joy	Sadness	Neutral	Disgust	Anger	Surprise	Fear
toddler	0.159403401277	0.365482894748	-0.944441573509	0.790669431639	0.0625543872562	0.0753167195584	0.194647287217
toe	-0.343889441621	-0.284705102289	-0.520488670477	2.71900496981	-0.618738053687	-1.82055205797	-1.06571332182
toes	-0.105421865929	-1.59135974957	-0.255170391855	2.55728026901	-1.40035082316	-0.782159862686	0.344451166818
together	1.35253401793	0.32032479058	-0.448495875994	-0.340156975221	-0.463407192237	-0.503050069588	-0.905165880153
together and	-0.388534887788	0.558405260457	-0.472497205939	0.8988391118	0.0988154682983	-0.498751372765	-1.24324361358
toilet	-1.3835723465	-2.81419374323	-1.52858433669	4.93608626139	-3.20584944601	-0.289855205519	-0.577026983391
toilet paper	1.09452713258	-0.201189097099	-0.418170219838	-0.823678775898	0.966663372758	-0.678811413301	1.1627184948
toilet seat	-1.94244772895	-0.839839143138	0.0314489827402	1.4781698897	-0.91059602651	-0.587231365801	-1.02722949885
toilets	-0.828483172569	-2.28033162426	-1.80491671413	4.0073694573	-1.89250028989	-1.0036568702	-0.717173038113
told	-1.26419396482	-0.309089417475	-0.399877257602	-0.172275502669	1.5142537408	2.05732870744	-0.508246158144
told her	0.86967642844	-0.351211599329	1.32424336024	-1.14632256292	-0.179094587209	0.66848307546	0.265232032742
told him	0.857721096332	0.885972111077	0.46573894895	-0.680408074588	-1.25357372362	-0.285882152119	0.219779308218
told me	1.56017323631	0.837051017879	0.989486048344	-0.440223657668	-1.4260886599	-0.251153665337	-0.0701239812769
told me that	0.395676174968	-0.112622859246	0.157301743971	-0.655144579335	-0.908993029691	1.06811848571	0.159059221298
told me to	0.126229068036	-0.142150156569	1.0188710091	0.623654705468	-0.95759236245	0.135345339817	1.3728063604
told my	1.04084327141	-0.760383182923	0.25736319686	-0.734542717903	-0.812848895692	1.5374880216	0.861572678767
told that	0.9338784995	0.471597029791	0.258372183685	-0.429983496977	-0.272353442569	-0.135649561626	-0.488899550789
told to	-1.34787739722	-0.507327739058	-1.35190755989	1.37008798026	0.969878990621	-0.204848873534	-0.747166200872
told you	-0.369546902879	0.0737271040643	2.27328923376	-0.191536323875	0.0714397084502	-0.548467043178	0.376283709785
tolerance	0.172577098604	-0.292385832052	-0.964267209668	0.191759323494	1.83590575257	-1.21011512423	-0.681216006766
toll	-1.35887501918	1.08435968936	0.208630996135	0.186293405621	-0.185797024512	0.129617758011	0.25924525323
tom	-0.655961783703	0.104277903475	2.79484217566	-0.798470028451	-1.34190147323	-0.385273305167	-0.0582289834285
tomato	-0.021789292475	-0.548616730794	-0.107857495415	0.932948518381	-0.674746504502	0.530880159377	0.267637350186
tommy	-0.0250908467455	0.689487826427	1.29214673189	-0.344710436639	-1.23655425727	0.352398323067	-0.403808691275
tomorrow	-0.451398743894	-0.77382897392	-0.842655754392	-1.34279192075	-2.4604672385	-1.71804797754	4.01202422785
tomorrow and	1.14489051528	0.601386208323	-0.391499624536	0.399402336928	-0.177268534943	0.570888526418	-0.692815272868
tomorrow at	-0.0266998104206	0.151765230699	0.972225352182	-1.72745535106	0.538446825521	0.402690143225	0.218434360928
tomorrow but	0.483356199965	0.377053341702	-0.206108518863	0.421132692203	1.00037993483	0.869457103412	-1.26868109949
tomorrow ch_positive_emoji	-1.2044568436	-1.71385236076	-1.54671285431	-1.07660262324	-0.667587768874	0.466993322402	1.63235517028
tomorrow ch_positive_emoji ch_positive_emoji	0.0169230081072	-2.16205465722	-0.660592936122	-0.272253494129	-1.20347914738	0.136442416694	1.49496528172
tomorrow ch_sad_emoji	-0.0449225077597	-0.409408724039	0.163381760319	0.231695988912	-1.38772801746	-1.18867529243	0.918099427397
tomorrow for	-0.232941438068	-0.670791195013	0.266864800285	-0.139357814874	-0.576500746306	-0.383170450867	0.999567651273
tomorrow im	0.110446755003	-0.635052138314	0.342220660964	0.828135651881	-0.823713775637	-0.344327497787	0.825582332255
tomorrow is	0.0203668591314	1.33120292779	-0.6618358765	-0.480931432757	-1.40781107497	0.162255632326	0.0960534903044
tomorrow is the	-2.22090451972	-0.259278312773	-0.883639793938	-1.19701238112	-1.23361621321	0.180973307571	2.51634996249
tomorrow morning	-1.36128523708	0.0102610268538	0.465552691741	0.634522682514	0.709513197204	1.0215548077	1.03636702261
tomorrow night	-0.0626858257035	0.29431296531	1.81082881209	-1.29589117775	0.400078756098	0.395068356515	-0.446498616547
tomorrow to	0.116452433428	-0.617747499974	1.17329990968	-0.345682382587	-0.687687857192	-0.102857213645	0.906727124372
tomorrow will	0.586022779411	0.274496828062	-1.10924268669	-0.184416791932	-0.226845074408	0.145841189796	0.266521292588
tomorrows	-0.239578367197	-0.0957647608438	0.155538635878	-0.346544677415	-1.76192380688	-0.844194289161	2.44967957536
toms	-2.60059397177	-1.37264509262	6.41293381909	-1.16294490528	-2.53155687357	-0.943389321163	-1.00725119561
ton	-1.9565346554	-1.7371946327	4.62987536206	-1.31358282802	-0.845905906768	-0.764937562086	-1.30035500052
ton of	1.65827158511	1.28530885938	-2.58302220548	0.878518024973	1.35248768904	0.621913408687	0.889612940116
tone	-0.510099383422	-0.719186528741	0.301268788862	0.0623592321193	1.55659352429	-0.0838226333426	-0.309465984618
tongue	-1.2936675481	-1.30132466154	-1.32967830133	2.71392126606	-0.273820409559	-0.493183639273	-0.806502056715
tonight	-0.101276211395	-0.0802032918405	-0.645887146293	-0.719945775964	-0.071864951054	0.552520127683	1.62840428594
tonight and	0.536132443318	0.987834399718	-1.56675049633	0.210810363158	0.203562359134	0.0140179280463	-1.16044008626
tonight at	0.074456656298	-0.722762520275	1.78990819145	-0.89066723925	-0.154629114013	-0.468356291044	-0.65433360453
tonight but	0.322859698347	0.351806520507	-0.643394916968	-0.00725917615351	0.344510063859	-0.00949236530558	-0.434645827282
tonight ch_positive_emoji	-0.754140729121	-0.178915718101	-0.275917755613	-0.684883528869	0.511220222584	0.133525336595	1.62357037868
tonight ch_sad_emoji	-0.423156368996	0.601217559556	-0.553064848747	-0.503700160108	-0.0704191338258	-0.688784528091	0.337090135511
tonight for	0.604390802836	0.37364910216	0.108791890515	-1.38066696046	-0.361402794151	-0.271508194634	0.609568053992
tonight im	0.0977152580887	0.736633982711	0.0120811000457	-0.390880912548	-0.192424037877	-0.825185551382	0.288144185193
tonight in	0.288109949491	0.0797340805644	0.112839916427	-0.232538283246	0.608563466618	-0.367665794447	-0.349053965447
tonight is	-0.304683371627	0.593447374673	-0.330396934562	-0.189571506222	-0.0449306254904	-0.298277952392	0.699902711539
tonight on	-0.273437170878	-0.790822927258	2.96387675746	-0.799374796228	-1.20123060702	-0.172223388921	-0.987456810448
tonight user	0.516552825756	-0.410516944829	1.16196230089	-1.64516787699	0.0214347293335	0.0244409825503	0.314136290139
tonight was	1.32506453255	-0.610103550145	-1.30864457047	-0.661985651439	0.780985870095	0.210116301262	-1.50821591545
tonight with	0.576720536983	-1.15299142556	-0.306302511421	-0.485388241792	-0.530696029852	0.23539773512	1.07931161917
tonights	-0.417505472323	0.374582481329	0.404469595125	-0.712283248244	-0.316000405637	0.448500008044	1.05870214912
tonite	-0.31676074769	-0.492066845061	2.16088130281	-1.10577789587	-0.557280561949	-0.00986184721597	0.835159775178
tons	1.01188949959	-0.0574921715437	0.385669821905	0.360737323347	-0.145396674911	-0.328544380906	-0.531019443358
tons of	-0.515758114408	-0.449812706458	0.780288436366	0.466356902529	0.336240102757	0.183962792144	-0.0496210423918
tony	-0.207766186968	-0.480160914739	1.9673126645	-0.0821657966008	-0.80194331201	-0.0769029586158	0.431682836219
too	-0.745684505374	0.509575499717	0.224958063382	-0.0249298684121	0.547018711642	-0.491029123312	0.549516313404
too bad	-1.61697540098	1.66107511566	1.60014532361	-0.538745917194	-0.455907643388	-0.308338679915	-1.52304022815
too big	0.399223251495	0.403297168139	-0.60007593337	0.248827331259	0.768671437035	-0.528444230137	-0.290730287696
too busy	-0.610027239129	0.65332722129	-0.339976515154	1.12991166317	0.185909710831	-0.0785653228546	-0.903809385299
too but	-0.65903034408	0.30694423245	0.398282990667	0.0592761532936	-0.49149549415	-0.174213127939	0.304096027974
too ch_positive_emoji	2.37613318934	-0.993184696299	0.196473483799	0.258570584573	-1.56189070678	-0.349745216165	-1.03203004382
too early	-1.00164430656	0.792290562259	0.196151756827	0.719804323734	0.0765452143014	-0.912350209265	0.635374899262
too far	-1.06743383448	0.150633610849	-0.640198559578	2.19044417341	-0.576144828215	0.359525131437	-0.790463484276
too good	0.640073975233	0.144025558685	-0.18149993785	0.609528894819	-0.755490008689	1.0595238331	-0.427036965876
too hard	-0.451659066262	0.103720263575	0.262575605539	1.20092409751	0.378850745058	0.111471563282	-0.951800089781
too late	-0.0778575431195	1.99067543326	0.245160385991	0.841132818994	-1.96727675239	-0.514637595069	0.0895198242773
too late to	1.82566033593	0.223110960444	-0.0330609154021	-1.7345844419	-0.396566407224	-0.695283736076	-0.127515944477
too long	-0.229183459411	0.393148489313	-0.930699114833	-0.0177827853144	0.515335412043	-0.506220499197	0.0406830091785
too many	-2.69891763735	-0.0669017517029	-0.996025101642	1.11531668234	1.8865684055	-0.976683217395	0.0264271715193
too many people	0.17947088638	0.344851943064	-0.0492035460961	-0.331828660484	0.353741069436	-1.13104979511	0.203874461261
too much	-1.63228565772	0.255242121876	-0.854721939611	0.928662430153	1.13052843607	-1.01248333868	0.169382513089
too much to	-0.61376348828	0.446653321683	0.253904922572	-0.188095935299	0.28234395002	-0.506826318085	-0.863987087647
too old	0.477516403479	1.11828721498	0.0358668078383	-0.257887820475	0.136286330622	-0.563441073717	-1.69417555078
too short	0.735203357501	0.181089474161	-0.0599385105246	0.384287276482	-0.20596174657	0.00599155513197	-1.03255741156
too soon	-1.49858498452	2.4656379704	-0.731741593023	-0.246957255791	-0.0179298615051	-1.24801025909	-0.849710535757
too url	1.24407029757	-0.0108076002309	0.588663988232	-0.416746413168	-0.678730786955	0.630993758832	0.524546587945
took	0.106492810227	0.190460605113	-0.12884123063	0.34061487665	0.306142742652	0.923370964789	-0.549092856312
took it	-0.960467328149	0.449009423976	-0.229665031485	-0.516769802156	0.993024694314	0.900020497989	-1.03044889776
took me	0.832546967047	-0.230380296915	0.091317432261	-0.191948364891	0.414923859698	-0.166926372557	-0.467492794417
took my	-0.644584667734	0.228474718196	0.820856011704	-1.09618126588	1.56905193954	-0.519876465639	-0.223013416465
took the	-0.175554449136	0.179150121808	0.568213188235	-0.348994302661	-0.0202352682911	0.539477649784	0.0190575490198
tool	0.0853494650609	-0.00375682664438	0.512548974847	0.112177978085	0.992342808311	-0.797900552159	-0.37510606287
tools	0.392546022833	-0.669883522497	1.29173354459	-1.2962960948	0.346287237202	-0.578031121682	0.65673269718
tooth	-0.592889163941	-0.0552597997488	-1.52212846716	1.06305585027	0.673942346516	-0.694921031689	1.11766510556
top	-0.0282227667002	-0.67516460923	1.3573603317	-0.287726225923	-0.528332729837	0.890066536612	-0.461130787146
top 10	1.63479529605	0.00897642946848	-1.51063632907	0.626055026901	-1.18112056296	0.567648834124	0.735237878326
top gear	-1.41575619415	1.57059251296	2.30710333028	-1.28703798721	-0.487949224338	-0.662782952962	-2.24135901203
top ideas	3.29177366573	-1.51650355363	-2.61417705331	-1.43598822234	-1.83491910189	-1.69986214627	-1.95734466252
top ideas url	3.29177366573	-1.51650355363	-2.61417705331	-1.43598822234	-1.83491910189	-1.69986214627	-1.95734466252
top of	0.799981195852	-0.215941711267	-0.865963702928	-1.06291570395	1.20899050443	-0.586640006178	1.01937493032
top of the	0.569195634107	-0.880286338503	0.0621395812052	0.396153003794	-0.356761608178	0.362542225174	0.467612851555
topic	-0.856380332374	0.336474955798	0.291941536279	-0.289123993647	0.865125837728	0.605291696314	0.380244587514
tops	-1.09535377359	-0.116412615765	1.23736589035	1.12315693252	-0.113980283486	-0.0159550698215	-1.11298604555
torch	-1.71770188804	-2.01981212688	4.17144735492	-1.23970070892	-1.99625801392	-2.02065008112	-0.0714907949272
torch 9810	-1.18544861107	-1.08222645062	2.72516039683	-0.926663287645	-0.898140719969	-0.611699149193	-1.22933248947
torch 9860	-0.747450114277	-0.536620069446	1.38861225272	-0.553291545938	-0.496787468947	-0.340755868194	-0.811740058559
tories	-3.2836197198	0.274438847903	-1.40619597874	2.71686800479	-1.38819941808	-0.336438960127	0.737496863997
torn	-1.48090576101	2.83108193236	-0.375103931201	-0.817505591837	0.454768515443	-0.89703498774	-1.29776316496
tornado	-0.772287615782	-2.87339211819	0.454877228047	-2.51249237815	-1.49786248723	-1.52417171722	4.60752677329
toronto	1.19829540198	0.0030337799406	0.53088476888	0.0882940527551	-0.598846341178	-0.385034475612	-1.06814081277
torture	-2.43600306494	1.21895945513	-0.866773385217	1.63805159694	-0.975577070545	-0.860106565402	0.462869486235
tory	-3.11981632264	0.170481142681	0.362533054241	1.59459209048	-0.768467833144	0.690306449406	0.599436412479
total	0.273448469473	-0.286374043302	0.17308902741	0.697031372054	0.039811449427	0.73443254305	-0.948105255207
totally	-0.028959051163	-0.155867847409	-0.375379573384	0.591143369762	0.319482979385	0.583354891858	-0.10207732185
touch	0.632305422345	-1.06656220007	0.270481502132	1.03873023092	-0.442818525096	0.110443475172	-0.873856914973
touched	1.06368954185	0.148361138854	-0.797199706653	0.568086958912	-1.43120048604	0.370787139108	-0.620681696011
touches	0.619444866774	-0.59281026566	0.0896770151364	0.892032308944	-0.29799044026	-0.380153197187	0.210384723553
touching	-0.108931245791	1.33537869999	-1.89592989201	1.38451107036	-1.39168525818	-0.110685020733	-1.19259351822
tough	-0.0764264712724	0.893110978589	1.31349958035	-0.618878132354	-0.84452048636	-0.124827951224	0.318777792505
tour	0.147063652136	1.25745178469	2.33816967164	-1.62993246308	-1.41426110603	-1.46530233099	-1.48121783132
tournament	-1.08950688791	0.260172160658	1.77790226607	-0.756862938658	0.0659363062283	-0.282296917324	0.705434931457
tourney	-0.344753922267	0.547477916906	1.41361111942	-0.822955792148	0.0544222725381	-0.657833674759	0.313503282629
toward	0.895714400115	-0.424424383113	0.597059836995	0.405550349167	-0.89591750302	-0.419212861029	-0.164365389628
towards	-0.00114014984824	-0.329879681629	-0.711067977473	0.713900304782	-0.402523957999	0.614029024779	0.934094661864
towel	-0.214795781736	-0.40990469343	0.662872282523	1.215752457	-0.52214337794	-0.0400660188155	-0.0733771912206
tower	0.106000923225	0.0956563915472	1.49251030183	-1.29659044413	-0.279102071974	-0.288935190401	0.228617572485
town	-0.586661053179	0.626621865144	0.345821680872	-0.081634908825	0.106309822898	0.248896056917	0.369488169213
toxic	-0.215716490094	-0.461864604338	-1.29967883079	2.21958180956	-0.985977297788	-1.10375514826	1.76608458059
toy	-0.377295787622	0.976783925833	1.51418031968	-0.710238120198	-0.539347421085	-0.0695451708541	0.306576434527
toyota	-7.34093943244	-4.46228165937	11.5558787432	-4.53485772406	-4.25634553301	-3.90137417761	-5.51641551068
toys	-0.411452456795	-0.936183186533	1.82629608312	-0.735834736896	-0.392473770166	1.17399999643	-1.07840659733
toys us	-3.6554495447	-2.93571995832	9.50070714396	-2.61985007207	-3.12857947928	-2.69217167318	-2.97134321614
track	0.344571308743	-0.635935005072	-0.473028729304	0.101450785983	0.147793706532	0.347307073864	0.957889300333
tracking	-0.532270387149	-1.07088162573	1.16752389959	-1.00948629566	0.98317290864	-1.5143248778	1.39424079879
tracks	0.969658962222	-0.551282178616	-0.701403030141	-0.966489908927	1.01711790805	0.209207228447	0.417630219457
trade	-0.388552813357	-0.0536319292007	1.43194527176	-0.970026683059	0.19604696978	0.977794243835	-0.0891407524771
traded	-1.85999593018	1.10379203487	-0.166913522202	-1.20306397454	0.786153532396	1.4754318462	-0.397404647418
trading	-1.37388563304	-1.04008061564	3.06126494984	-1.07489507689	0.512934706173	-0.305926675005	-0.882796941885
traffic	-1.13888546497	-1.89930069191	-1.60090771996	-1.32886446848	4.0145379205	-0.208372867648	-1.53794384347
tragedy	-1.35727329628	3.8076609661	-2.07639972647	0.55343417284	-3.52954829067	-1.50172466877	-2.50987122658
tragic	-3.68966170936	4.96228396158	-2.01435852436	-1.38542481267	-3.59540909518	-0.0594715129161	-1.58284975749
trail	0.185366815193	-0.514155251221	0.966832755302	0.773189696528	-0.410995080071	-0.771669281048	-0.350655780058
trailer	-5.04447934518	-3.68882602526	9.95629410953	-4.8585675957	-5.60422754343	-2.92596191235	-3.76959932327
trailer for	-2.16543508895	-2.16463765544	2.78737474875	-1.85635146596	-1.55162823182	-2.28327626606	-1.60361994486
trailer for the	-0.256851139005	-0.547457928406	1.03448846438	-0.633380663709	-0.564724502152	-1.00272095767	-0.853498112457
trailer url	-0.867651579844	-1.42670138517	0.430110580011	-1.34539306634	-0.237609187306	-1.2383054807	-1.23971101941
trailers	-1.53601411199	-1.3148781629	3.24716415463	-0.53749605542	-1.17878925227	-1.17170661405	-0.187806894227
train	-0.837015852712	-1.369241435	-1.77639030622	0.891521223402	1.36745521005	0.486023093166	0.559503078199
trained	-0.68909494882	-0.190468999781	-0.468052819524	0.167703992123	0.431129756531	0.355893256751	1.05600018468
trainer	-0.186534179738	0.283136074399	0.966140192344	-0.793467954441	-0.617879636726	-0.72815926127	1.44684382094
training	-0.448909773092	-1.13683397614	0.248486266454	-0.950515549858	0.507760704555	0.0962639372088	1.84901774884
trains	-2.37281948142	-2.34043812493	0.79081101399	0.20166516634	1.62058900369	1.63213194121	-0.605787945393
trans	0.540133794083	0.367219482344	-0.149017394298	0.779185201605	0.0854076548677	-0.817056472906	-0.93430776228
transfer	-2.39910096333	-0.754593940735	1.62867395143	-1.41527774972	1.0183715922	1.60146760833	0.53716818598
transformers	-1.90856747946	-1.90100042368	5.50149171888	-0.938859673026	-1.68936151784	-1.31005159536	-1.76659213349
transgender	0.4221455797	0.101821126005	-1.50909455285	1.50811481962	-0.617898201233	0.473911953522	-0.0676251073554
transport	-1.08397995575	-0.359696655667	-0.815437636165	0.358375389221	0.989964073432	0.64818078697	-0.111856781269
trap	-0.560208874903	-0.00235922791046	-1.49422991718	1.39803618616	0.201598938687	0.530494936961	0.248670619859
trapped	-0.429639027958	0.473545139335	-0.849312366011	-0.544694578093	0.503367525577	-1.03953044759	1.47599395905
trash	-1.50427345324	-0.00795145852507	-2.95152661665	3.4625881575	-0.751820909341	-1.67462325557	-2.07539746956
trashy	-1.74294547392	-0.762010663067	-1.37746904065	4.70174080764	-3.1516679552	-1.6889645883	-1.82657754223
trauma	-0.581313711948	1.67139570026	-2.09198096795	-0.9634338533	-0.0665438302905	-0.62504360226	1.83815986498
travel	2.81322628276	-1.83812403732	-0.711182189579	-1.34543399683	-0.55202893948	0.0263790697478	-1.23322627563
travel safety	-1.58392688729	-0.375733239067	-0.982370299368	-0.605640686345	2.72560771418	-0.901311921162	-1.17611935796
travel safety flying	-1.4068706837	-0.604991683092	-0.981239378572	-0.572582577217	2.74891972295	-0.880942219305	-1.17367929136
traveling	1.0740806474	-0.931500836233	0.229237389816	0.0919041223413	0.053654692963	0.162856022045	0.00115859054516
travelling	-0.232509516557	-0.139729560287	-0.908954793452	-0.296187871458	0.0432185379419	0.654770368501	1.47546906379
travels	1.68417469292	-1.65210201118	1.80598749609	-0.447762435471	-0.474654594731	-0.662803496228	-1.74596873317
treasure	2.15988568674	-1.20082958632	-0.0255992432024	-1.37371418155	-0.0484159850056	-0.738234248788	-0.5663078938
treat	0.811506043171	-0.26353369121	0.158650339156	0.310265585738	-0.211574722172	0.925109565831	-1.37381082851
treated	0.224811462425	0.293902653043	-0.623100979501	0.180596748058	0.709822548779	0.266169322776	-1.6493723619
treating	0.393840145137	0.39062844933	-0.663186969005	-0.298010478733	-0.0435927402043	1.05729303203	-0.441960496773
treatment	-1.79869209938	-0.426035883857	1.75156543386	0.651428190399	-0.225849172388	0.0701026486796	0.768926208611
treatments	-1.69581231148	0.497818010834	2.00646308573	0.0426937195302	-1.79120224468	-0.497483835596	-0.107192306228
treats	1.01597568159	-0.171454594136	0.110401421065	0.0578570335331	-0.19956909339	0.408260862438	-1.1838047847
tree	0.340963704083	1.36703793683	0.67999071968	-0.484047489475	-0.748983368142	-0.491962050352	-0.408347303024
trees	0.375587080863	0.269990031102	0.333602773461	-0.457069546856	-0.328833941052	-0.144033961839	1.01887349312
trek	-1.20109946571	0.0750850734049	0.00995654730575	-0.781892947779	4.73934808871	-1.29965490002	-0.893728712176
trend	-0.568007888678	0.0971239413237	1.06896686796	2.03369749714	-0.660523747978	-1.58486961393	-1.19725840815
trending	1.11037217966	0.711468864259	1.1368260382	0.690348486467	-1.67129338729	0.0462361208921	-1.72557023551
trends	-0.179563852948	0.130114012801	1.4572740963	0.54059045745	-0.222705808045	-0.695172694082	-1.09919745907
trial	-1.52060971855	-0.0352621890624	0.798218280693	0.0150933938512	-0.146224153362	-0.93755101441	1.78905848386
trials	0.0827956254061	0.0423862260137	-0.368806575434	-0.913365004485	0.734485358535	-0.453792211247	1.02480057443
tribute	-0.713003895915	3.24263358734	-0.93108203253	-1.13512382575	-1.19727186701	-0.503202252435	-1.50189215906
tribute to	1.00128891331	0.484366166389	-0.31880537108	-0.476922723275	-0.780402873787	-0.6303039469	-0.600981286853
trick	0.210214238249	0.256647691128	-0.0359540909037	0.368795887746	-0.967405107867	0.452444603309	1.2415897578
tricks	0.100463699763	-0.146333502099	-0.097524119931	0.745549760249	-0.228055720108	1.59600117489	-0.0682286725041
trident	-2.70469741387	-3.21360501618	5.72047943165	-3.70571032383	-0.263149579682	-2.03152748832	-0.737342060415
trident layers	-2.67738456585	-2.44143114856	8.29468316185	-3.23314124683	-4.59798461087	-1.354967231	-1.85143133513
tried	-1.40068924208	-0.0680759026045	1.28684656957	1.48293086394	0.454884908321	-1.37794018509	-0.965977755482
tried to	-1.01880332815	1.12303620963	-2.44756662633	-0.232079293326	0.240159148534	0.210384212453	1.0360447012
tries	-0.446042148916	-0.224881561134	0.048250162115	0.47001376478	1.2791284746	-0.867852171081	-0.383070346013
tries to	-0.856862309724	0.0816901894829	0.439846382993	0.683642206039	0.129310164021	-0.36700174832	0.304055081708
trigger	-1.2126732993	1.26275516364	-0.645737978523	-1.38088319061	0.623515742446	-0.684093405271	2.11565171119
trip	0.52251854441	-0.157101683747	0.843475551202	-1.0140367207	0.600049751814	0.394038166587	-0.285860157649
trip to	-0.122294214622	-0.397634586535	1.29915124527	-0.367174671205	-0.275553172479	0.634408858121	0.306660881455
triple	0.348455022205	-0.504471452182	1.3531406556	-0.217400376854	-0.248221045898	0.942837349214	-0.658971802145
trips	0.802952514545	-0.127302785177	0.60494305121	0.399208731454	-0.11769912832	-1.11368404176	-0.0123084784837
trivia	-0.465587494016	-0.389631307184	1.45339673779	-0.209524535795	-0.383718623436	-0.765530014068	0.290204814503
trivia crack	-1.26918092665	-0.185284708544	-2.55161901906	-0.662076641955	2.78154541308	-0.0783427911196	0.181904730103
troll	-0.883108286492	1.84264951046	-0.47069561501	0.822482693801	-0.704541894908	-1.11155855914	-0.30542268121
trolling	-0.709527089189	1.6322075802	-1.1355773528	1.07917373962	-0.68421551247	-0.251938583402	-0.882074664584
trolls	0.0909375875882	2.41226303806	-2.14736183498	0.932697434771	-1.49709057843	-0.463625029939	-1.82970927799
trophy	-1.30212140124	0.634431957027	0.851578192365	1.92676910234	-1.10314055119	-0.506265052883	-1.34738895905
trouble	-0.709644542921	-0.727990041488	0.346984061677	-0.585989896687	1.37147234994	0.0483057294224	0.668614534977
truck	-0.537081779941	-0.892679535323	0.632519004292	1.14380836366	0.271921051934	-0.103576591361	0.0486558258444
trucks	-1.08205934401	-0.262636744095	0.997824821887	-0.319891654964	-0.519772928382	-0.150670673522	1.78862639427
true	1.38642092853	0.707528658375	0.557095621094	-0.671979837092	-1.857631033	-0.157297716029	-0.704946633276
true love	1.73161529019	0.117019669207	-0.987348940699	-1.25410709983	-1.88989857498	-0.894016247077	-1.66754059346
true story	-0.585449032165	-0.162335485817	1.17246285294	0.462475941824	-0.288979452795	-0.716880388757	0.532622669103
truly	3.45013238061	-0.494006741934	-2.92512329299	-1.50386533834	-2.34194375161	-0.156036951087	-1.88475660594
trump	-2.42253123141	0.486717986645	-4.02056583521	1.6260500061	-2.60677524677	0.376289736425	3.05137827408
trust	0.479652924936	0.579672596459	-0.706468157963	-0.702039830991	-1.08432580785	-0.0711332311754	1.42771244822
trust me	0.270733899761	-0.938999453191	0.346339842917	1.11234483133	0.939440558924	-0.483674512323	-0.775599453652
trusted	-1.27342116272	1.13817252898	-0.607207767524	0.243537699374	-0.235815968966	0.30687620156	0.337883484925
truth	2.64411257328	0.0868903972553	-0.994394909795	-0.57060150655	-2.44962548137	-0.825278258271	-0.207506734906
truth is	-0.938926188483	1.35408592902	-0.0882155760573	-0.463842314727	-0.302458076388	-0.138683638587	0.73569824093
try	-0.178803016545	-0.486749253876	1.68280002685	-0.358908078529	0.179386258742	-0.815443704138	0.651608399586
try and	-2.21619642438	0.248413133463	-0.834491168422	0.796753990076	1.5466057067	-0.443470639612	-0.11220268512
try it	-0.472373662883	-0.441290058403	1.00711422185	0.1856498902	-0.758762230488	0.167327228071	1.10801927583
try reading	1.12607411881	-0.207537984044	-0.634631762966	-0.60194577793	-0.599370872106	-0.477208590517	-0.718011953576
try to	-0.947852567257	0.218458706767	-1.49868196412	0.576509520472	1.35921001026	-1.20899991384	-0.78419270262
try to be	1.08879883185	-0.183558041826	-0.332923241375	-1.0616480863	0.844120643966	-0.0402300313182	-0.941037782454
try to get	0.118635352349	-0.0193603593038	-0.76200873889	-0.00163048941061	0.54458785422	-0.57375027369	-0.120633521939
tryin	-0.881516503907	-0.430371749249	1.21398780267	0.0371696438421	1.1721820513	-1.5429240817	0.428345993629
trying	-1.39420249516	0.123229279541	0.545117503294	-0.884917944394	0.790074521589	-1.41561613062	1.58197386853
trying not	-0.0854219334563	-0.225812180828	-1.0134532043	0.225567705953	-0.253567711222	-0.463519712474	0.767738026077
trying not to	-0.578417227364	-0.379017837764	-0.942058123788	-0.0386139148299	0.308992256859	-0.376123086614	0.872403991642
trying to	-2.93946005078	-0.531923004484	-2.27754421379	0.554827536588	2.8812063532	-0.000942906216813	-1.27800385918
trying to be	-0.506601332473	1.47889789015	0.71897510578	0.136118486499	-0.100218870415	-0.29426750463	-0.576353924217
trying to do	0.087914011195	0.56538270857	-0.18165359192	-0.789399191958	0.640871511951	0.000693832332317	-0.792160402809
trying to figure	0.710876136452	-0.10076419945	1.20078241352	0.170459819712	-0.927675781066	0.448715621092	0.127459779937
trying to find	-0.901946562621	-0.155641065798	1.11596458917	-1.11987998988	0.918983536841	-0.433769802035	0.181685542406
trying to get	0.278252455214	-0.240854983864	-0.421768608283	-0.328515212664	0.211414671757	0.49014267671	-0.281666706198
trying to make	0.0235609268368	0.461975910261	-0.0226614774926	0.683796850496	-0.00341661345976	-1.06705852167	-0.205837478418
trying to sleep	-0.536020332419	-1.93648405165	-0.487491646026	-0.625781432364	1.4500913672	-1.17963384194	-0.116457690664
trying to watch	-1.97913619836	-2.06391329292	-1.20949418415	-1.11025121601	3.65486009932	-0.832736566546	-1.67224781857
tryna	-0.876004894671	0.483963081688	1.29813771176	0.272211334325	0.618015914495	-1.3373543427	-0.370559890257
ts	-0.825841231494	-0.461276864771	2.56328921044	-0.684854118854	0.0862150435756	-0.615134642344	0.0232496633053
tt	-1.05834318375	1.12151921739	1.56491313287	-0.0645481890269	-0.776362175342	-0.461685896269	0.0166844926496
tu	0.160658279145	-0.876201343295	2.86947483814	-1.56451916082	-0.697477710878	-1.33158083567	-1.48794183168
tub	-0.910355840826	-1.02966982952	2.44276263591	1.84588212495	-1.09030671638	-0.305106526863	-1.6716956693
tube	-1.05883987839	-1.35227999066	1.84349300211	0.623916320068	0.100717799971	-0.0786934473729	0.53001375625
